x,y,label
-14.1474,-13.5898,1
-18.7494,14.8863,1
10.8593,3.42348,1
-6.61282,17.4292,1
-4.657,19.5666,1
-5.05422,19.5932,1
9.56562,4.2808,1
-4.1188,18.3359,1
-13.2683,-13.0253,1
-13.0369,-14.1331,1
-5.73684,17.8151,1
-5.68102,18.5992,1
9.32862,3.98693,1
9.03401,3.67362,1
-17.6959,14.3842,1
-16.8762,15.4013,1
-5.61903,17.7369,1
-13.9397,-10.5671,1
9.89253,2.89292,1
11.0073,4.38266,1
-17.0544,13.5082,1
9.247,3.40291,1
-14.7144,-13.3366,1
-4.19298,18.8421,1
-17.8525,16.3085,1
9.49078,3.84963,1
-5.46269,18.4059,1
-4.10299,18.3573,1
-4.18899,15.8174,1
9.36204,5.01182,1
-13.5346,-12.8276,1
9.0356,4.91043,1
-14.7586,-14.265,1
-5.68018,18.881,1
-5.02637,19.5085,1
-13.1255,-13.3464,1
-18.5754,13.3167,1
-17.7031,14.9272,1
-13.636,-13.2087,1
-12.7352,-13.1677,1
-4.83653,18.2768,1
-13.9294,-14.2134,1
-13.6329,-11.8213,1
8.15704,4.32875,1
10.0124,3.86562,1
-4.95087,16.6038,1
-4.70749,19.5039,1
-13.0498,-14.1957,1
9.38915,4.67211,1
-13.8705,-14.6641,1
-16.9973,13.4983,1
-13.6838,-15.3622,1
-18.0046,14.8022,1
10.3023,6.38609,1
-14.5946,-11.6151,1
9.26012,4.49883,1
-13.7868,-11.988,1
-4.40423,18.7861,1
9.23284,4.42338,1
-18.3059,16.1808,1
-4.72862,20.104,1
-14.8314,-16.6816,1
8.72084,4.32355,1
-4.69431,17.6435,1
7.89019,2.30094,1
8.25852,4.6547,1
8.29015,3.82055,1
-18.0901,14.9073,1
-18.0519,14.3293,1
-14.2952,-12.9522,1
-17.0551,14.2774,1
-14.5017,-15.0802,1
-12.098,-14.2173,1
-16.9569,13.3538,1
-4.7417,18.8558,1
-4.91906,18.78,1
-14.8244,-14.0654,1
8.67839,4.26612,1
-18.4991,15.7681,1
-3.75148,17.3209,1
-14.9292,-16.6325,1
-5.83662,20.121,1
-13.8919,-14.7347,1
9.9383,5.95654,1
-3.85061,18.283,1
9.87451,4.79976,1
8.76247,5.35569,1
-4.77643,16.1153,1
-14.1315,-12.6715,1
-4.80953,16.0689,1
-4.05502,18.4414,1
-19.2843,14.8318,1
-5.84062,18.2723,1
-13.7273,-14.5136,1
-18.2943,14.331,1
-5.13294,19.2664,1
-4.09222,19.938,1
9.03943,3.57152,1
9.92248,5.27549,1
-5.27096,16.7808,1
9.08908,4.16377,1
-17.9897,14.6463,1
-14.1246,-13.5755,1
-13.9857,-13.3929,1
-15.5955,-13.2522,1
-13.6184,-15.5287,1
10.2641,3.73235,1
-15.1776,-15.521,1
-5.69532,18.6402,1
10.5355,3.05173,1
-4.04328,17.8815,1
10.276,3.45258,1
-13.2009,-13.6842,1
8.91615,3.88939,1
-16.7865,15.6823,1
-19.8285,13.9279,1
9.82981,2.97799,1
-13.3596,-14.4116,1
-18.2208,14.4843,1
-7.63814,18.8505,1
-3.81718,17.6205,1
-19.1205,12.3509,1
9.92524,6.10959,1
10.1029,4.01966,1
-13.3223,-12.5696,1
-4.19585,16.8077,1
9.76077,4.17022,1
-17.6823,15.3158,1
-20.6962,14.8309,1
-18.3613,15.4377,1
10.2038,3.76144,1
-4.69423,17.8984,1
-12.2666,-14.0313,1
-18.1529,15.5214,1
-3.85523,18.0388,1
-6.49692,17.3087,1
8.74,3.16803,1
9.62248,4.40309,1
-5.85761,17.7194,1
11.6832,3.88872,1
10.4692,2.71873,1
-15.8723,14.4561,1
-17.0208,14.8418,1
-18.5071,15.1696,1
-14.8041,-15.7266,1
-14.4938,-14.5705,1
-13.5828,-14.1272,1
9.99072,4.3906,1
-14.6986,-13.9043,1
8.29013,4.88711,1
-15.264,15.4317,1
-5.99308,18.8157,1
-4.19634,19.9254,1
9.2542,5.11907,1
-17.8448,14.175,1
-16.8258,14.5097,1
10.0656,4.3718,1
-18.911,14.0546,1
-13.6892,-12.5983,1
-13.6708,-12.2827,1
-4.77343,17.5216,1
-3.8598,17.2079,1
-5.66497,16.947,1
8.72945,3.27472,1
-19.0225,13.8278,1
9.23417,4.18968,1
8.65599,5.86037,1
-5.26736,19.0001,1
-4.67478,16.2655,1
-15.1064,-14.7318,1
8.65662,3.39086,1
-17.8667,14.2896,1
-17.6357,13.6449,1
9.20816,3.90912,1
-11.4399,-13.3669,1
6.78035,6.23728,1
-14.2481,-14.8798,1
-18.8204,14.7556,1
-18.3524,14.6812,1
-17.4869,13.9851,1
-14.5629,-12.1211,1
-19.4497,15.909,1
-14.6372,-14.5871,1
9.52914,5.52379,1
-13.1245,-12.6505,1
-4.20587,19.3848,1
-3.13221,18.2031,1
-5.47776,17.1787,1
-5.77475,16.6063,1
-17.7316,14.9326,1
-12.5316,-14.9699,1
-11.8747,-12.217,1
-14.0053,-14.6035,1
9.29369,3.92221,1
9.65996,4.55693,1
8.31278,3.89863,1
-4.92663,16.041,1
8.52579,3.66566,1
-4.3798,16.3671,1
-15.3744,-12.5955,1
-12.7632,-14.517,1
-18.0053,15.2502,1
-14.4761,-15.6268,1
-17.2399,15.0513,1
-15.9319,-12.9128,1
9.04882,4.64255,1
-16.4109,13.7809,1
-14.3055,-13.3684,1
-14.4028,-12.7303,1
-13.5587,-12.6116,1
-13.7866,-14.6935,1
-19.4025,13.9695,1
10.1137,4.40552,1
-12.4623,-13.7831,1
-18.6331,15.1195,1
-13.7022,-13.4916,1
-17.3686,14.2554,1
-17.2003,15.1525,1
-5.01328,17.794,1
-2.70374,16.1613,1
-16.6247,13.649,1
9.19761,5.06364,1
-14.5442,-13.1119,1
-13.7806,-14.5074,1
-3.57712,16.5927,1
-12.7841,-13.2591,1
-16.395,15.2047,1
-3.38978,16.6485,1
-17.8999,16.1369,1
-14.2946,-13.8508,1
-17.9706,14.5754,1
-12.9809,-14.3114,1
-14.3727,-14.0627,1
-14.8062,-13.2236,1
-17.8397,13.9021,1
-15.1312,-15.3738,1
-17.5033,14.891,1
-5.54865,17.2357,1
8.93707,3.5749,1
-13.9857,-14.7197,1
-17.5913,13.8388,1
-14.5868,-13.6741,1
-19.83,15.7442,1
-15.6344,-13.6452,1
-13.1937,-15.521,1
-12.7954,-11.5497,1
-18.235,13.5469,1
-16.5757,16.6054,1
-4.9214,18.6237,1
-5.80165,17.7065,1
-13.9683,-14.6107,1
9.24477,5.71714,1
-16.2842,14.397,1
-17.1421,15.5347,1
-4.99389,18.5266,1
-17.2189,16.3215,1
-17.588,14.8444,1
7.83174,1.74753,1
8.19869,4.56227,1
-4.39428,18.6569,1
-18.9158,13.1795,1
7.19783,5.6428,1
-13.2928,-13.7959,1
-4.53942,18.3622,1
-5.03064,17.1313,1
-12.369,-13.2024,1
-16.7235,14.9342,1
-6.74331,17.4663,1
-4.4713,17.8264,1
10.7832,4.8237,1
-5.56278,18.1395,1
-14.7576,-13.4584,1
-17.5748,16.1961,1
-13.3555,-13.7844,1
-4.20488,16.7977,1
-17.1555,15.2923,1
9.82336,3.57573,1
-4.7374,17.4059,1
9.48814,1.9046,1
-15.681,17.757,1
8.91732,2.82667,1
-17.9452,13.7559,1
-17.0062,13.5752,1
-13.4605,-14.512,1
-16.9832,14.255,1
9.01087,2.83981,1
8.30388,4.99998,1
-4.96987,17.1976,1
-4.14607,18.2119,1
-16.7863,15.2223,1
-14.094,-14.1639,1
9.96165,5.79305,1
-3.05367,18.0638,1
-5.33366,18.7875,1
-13.221,-12.6877,1
-4.26141,17.1064,1
-13.9805,-14.037,1
-13.6366,-12.1355,1
-4.94259,17.3514,1
-12.2308,-13.2524,1
8.72753,4.57927,1
10.3293,3.4111,1
-5.2878,18.7461,1
-14.9294,-15.5622,1
-4.94103,17.1673,1
-4.94683,17.5509,1
-4.51341,18.8943,1
9.05879,3.97323,1
-5.49757,17.8429,1
-15.1619,-12.0106,1
-17.874,14.4958,1
8.76215,4.17013,1
-15.0323,13.1441,1
-13.0224,-14.0415,1
-14.7658,-12.6203,1
-19.8885,16.1805,1
-16.4877,15.3553,1
-14.8216,-13.3319,1
-18.7881,14.8936,1
10.4748,2.42315,1
-12.521,-13.7389,1
-5.29345,15.7267,1
9.86369,3.58705,1
-15.7002,13.0828,1
7.72318,3.51822,1
-4.50335,21.8813,1
9.1297,4.07192,1
-11.703,-14.8634,1
-17.9015,13.997,1
10.1204,3.29372,1
-16.8377,14.0298,1
-16.8832,12.8985,1
-15.1656,-13.8433,1
-14.0542,-12.5125,1
-5.54816,18.5418,1
-14.3819,-13.5656,1
-5.50376,18.1104,1
6.58287,3.89204,1
10.664,4.51025,1
9.56893,6.40164,1
9.40205,4.48964,1
9.40786,3.26529,1
9.64843,3.553,1
-17.6542,15.1942,1
9.02238,2.27776,1
-12.8457,-14.5634,1
-12.8761,-13.8381,1
-13.3304,-13.0671,1
-13.7385,-14.4882,1
-17.7799,13.0039,1
7.69585,4.70675,1
-12.84,-14.4284,1
-3.43918,18.796,1
-17.8658,15.5687,1
-16.5506,14.5957,1
9.43018,4.3113,1
7.58729,5.47589,1
9.29819,4.29392,1
-18.3181,15.079,1
-4.8981,18.543,1
-4.32825,17.6274,1
11.0774,4.58718,1
-5.22652,17.5356,1
-18.0459,14.7904,1
9.09289,3.50661,1
-5.21076,18.3301,1
-18.8703,15.5662,1
-4.2711,18.6389,1
8.35652,2.59465,1
-18.3229,16.4224,1
8.83426,5.39972,1
10.2778,1.05008,1
-13.8475,-11.1805,1
7.98508,5.10717,1
-13.2461,-14.0198,1
10.1002,4.45361,1
-12.8089,-12.0496,1
7.93157,4.6896,1
-4.78278,18.7994,1
-4.37302,19.3972,1
-17.6764,14.6377,1
-5.48787,18.5711,1
-14.371,-13.7973,1
-4.64725,17.4246,1
-16.1925,15.0027,1
-13.1903,-12.1318,1
9.03852,4.29839,1
-13.9422,-12.3853,1
-13.8389,-13.3078,1
-4.95412,16.9508,1
8.4474,4.41776,1
-16.4647,14.9083,1
10.218,3.43029,1
-4.16074,17.8686,1
-4.14727,17.7025,1
-18.2272,13.4263,1
-19.5432,15.6546,1
8.7061,3.39948,1
-4.22736,17.1192,1
-4.93181,17.8729,1
-16.5525,15.5946,1
9.90157,2.37611,1
8.02822,5.3901,1
-17.784,15.0948,1
-13.1726,-14.2351,1
-14.4283,-12.7203,1
9.23029,4.62116,1
-14.4612,-14.4231,1
-14.1886,-14.4526,1
-14.0783,-14.5562,1
10.2615,3.62151,1
9.35839,1.94814,1
-13.4919,-13.4385,1
-17.508,15.089,1
-6.20165,15.9893,1
-5.25734,17.121,1
-14.8626,-15.9131,1
-17.8716,15.7808,1
-14.2239,-13.5591,1
8.48928,4.41781,1
-13.7154,-13.9072,1
-17.2382,14.6667,1
-5.59517,18.784,1
8.57541,2.53788,1
-6.49698,19.1723,1
-17.4694,14.7164,1
-4.69568,17.2013,1
-16.2539,15.5733,1
-17.0174,15.5846,1
-18.0364,13.321,1
-18.2007,14.7994,1
9.55134,2.66959,1
-3.93534,19.0824,1
8.62834,3.46245,1
-13.3494,-14.0015,1
-6.03123,18.3428,1
-13.5697,-12.7592,1
9.84952,4.39405,1
-14.3649,-11.9342,1
9.77379,4.20701,1
-5.46846,18.6514,1
