x,y,label
-18.9466,15.8432,1
-18.5058,14.6687,1
10.1432,3.93078,0
8.64435,3.90505,0
7.2474,2.62478,0
-15.0389,-14.8844,2
-14.9848,-13.6254,2
7.926,4.68082,0
-17.8152,12.0796,1
-17.1109,14.6829,1
-13.2892,-13.6568,3
-18.5031,13.7801,1
5.4447,7.69524,0
3.54634,9.33303,0
3.57809,7.91399,0
-14.6854,-14.9697,2
10.1469,3.44899,0
-6.58927,16.9018,1
10.235,3.9076,0
-14.3485,-15.0136,2
-16.4938,13.1026,1
7.58909,2.96784,0
3.55319,9.66938,0
10.5909,4.81041,0
-13.533,-12.6423,3
-11.9112,-12.7695,3
-12.7638,-13.1847,3
9.48214,2.38939,0
9.67239,4.39992,0
-14.9585,-13.3125,2
-16.5079,14.4017,1
5.61953,7.34182,0
4.97041,8.24099,0
-15.9751,-13.9557,2
-4.79313,18.7213,1
-17.3707,15.943,1
-16.3339,14.3765,1
-14.2733,-12.8626,3
-16.7527,14.0966,1
-17.7828,14.1708,1
-18.714,13.8625,1
-12.9324,-13.8642,3
9.54401,3.90601,0
2.23626,8.18339,0
-17.1051,16.0349,1
-17.0781,15.3856,1
-17.7738,14.6663,1
8.06286,5.30972,0
5.20581,9.93098,0
-17.8139,15.2105,1
-3.70809,19.4243,1
-7.19106,18.876,1
-18.542,14.6313,1
-17.8225,13.6816,1
3.54249,8.63308,0
-18.8934,13.8129,1
-5.24933,18.7248,1
-12.2347,-14.2052,3
-6.02695,16.0659,1
10.8877,5.29979,0
-13.7458,-13.7735,3
6.97555,3.58533,0
-14.4741,-11.9657,3
-17.8425,14.2874,1
9.55634,3.9549,0
-5.40553,17.9832,1
-14.085,-13.6469,2
-5.71311,17.6193,1
4.51557,9.05787,0
-13.7393,-14.16,2
-18.9192,15.1753,1
-13.2256,-12.2673,3
-4.95392,16.0531,1
-6.63353,19.1933,1
9.03039,2.7833,0
-16.9246,14.6675,1
-5.04397,16.2595,1
1.72312,8.29713,0
3.61935,9.16074,0
-2.89624,19.061,1
-4.29601,17.6557,1
5.61313,7.90377,0
5.62854,6.56667,0
-13.3017,-13.3265,3
9.00691,4.91651,0
-12.7986,-12.9687,3
