x,y,label
9.33807,4.70681,1
9.24903,4.66283,1
10.5144,2.85317,1
-13.0898,-14.1685,3
4.96371,9.06168,1
3.01267,9.00524,1
-16.4639,14.7574,0
-18.2935,20.6971,0
1.33828,9.57394,1
8.52662,2.92904,1
-12.8387,-14.7229,3
-14.2643,-15.5851,3
-5.2873,18.5864,2
-16.8093,13.5757,0
8.73164,4.40964,1
7.35774,4.08979,1
3.90524,9.11856,1
7.6941,1.45596,1
4.62688,8.68333,1
-17.8783,14.8235,0
-19.5229,19.7377,0
8.48503,3.00833,1
-11.493,-12.5629,3
8.1606,1.33743,1
-12.8852,-14.9249,3
10.132,5.97485,1
-14.3024,-13.9362,3
4.55599,9.26075,1
-14.4231,-14.1241,3
-15.8261,-13.0798,3
-5.96924,17.7053,2
9.243,3.58127,1
-13.6394,-14.6134,3
-20.4927,18.9481,0
4.07842,7.53798,1
4.55951,8.20901,1
5.26327,7.11116,1
-13.7268,-14.1348,3
3.98598,8.25222,1
-18.5423,14.9337,0
3.45417,9.47668,1
-18.1246,14.9326,0
-17.5907,16.2836,0
9.48084,2.75431,1
3.34533,9.48223,1
-16.5886,16.0085,0
8.70249,2.31831,1
-18.3808,21.2602,0
4.79521,5.68833,1
-5.32499,18.6925,2
3.87064,9.98197,1
8.49074,4.26447,1
-17.3953,15.4705,0
-13.2755,-13.5862,3
-12.8966,-15.7907,3
-19.8251,17.882,0
8.85367,5.02004,1
-17.9846,15.523,0
12.4931,3.04468,1
2.96813,8.38911,1
-14.4299,-14.32,3
7.82699,4.1626,1
-19.9984,19.3065,0
3.41495,8.89917,1
-18.3768,14.9809,0
-19.4359,19.916,0
-18.3315,15.9703,0
-18.9245,18.9421,0
9.34457,4.49519,1
-19.1786,20.0152,0
9.69571,4.9153,1
8.67465,4.59863,1
3.95327,8.17765,1
-12.9481,-14.8029,3
-17.9668,13.5099,0
-19.2599,18.8403,0
-18.6909,18.6619,0
5.3037,9.08928,1
-4.931,18.0125,2
10.607,2.67096,1
8.95785,3.83846,1
-16.3622,14.7527,0
8.80086,5.90889,1
-5.21903,18.3961,2
-3.00612,19.0523,2
8.36306,3.95439,1
-3.35714,17.5715,2
-20.1556,18.0004,0
-2.9539,18.6924,2
-17.3915,12.8165,0
2.39012,7.84135,1
4.97509,9.40152,1
-5.0664,17.4614,2
-19.1947,19.0263,0
-12.248,-12.881,3
-3.02055,19.5383,2
-18.1413,14.562,0
-5.37027,18.9743,2
2.48759,7.70201,1
-18.1216,15.4246,0
-14.315,-13.4537,3
10.4588,5.6602,1
-19.1354,18.7163,0
5.36036,8.49903,1
5.59419,6.47327,1
-16.1036,13.6253,0
-20.788,18.4317,0
-15.5948,-13.1179,3
3.46764,8.49332,1
-16.3924,14.6558,0
9.12226,5.45259,1
-14.5668,-14.613,3
-18.5453,14.1924,0
-4.06439,18.68,2
5.61973,8.07973,1
-14.3301,-14.5688,3
9.92079,4.16137,1
-13.22,-13.5024,3
-13.7676,-13.6473,3
-19.0144,18.3562,0
-18.2953,19.866,0
-19.2515,16.3019,0
-13.6014,-14.5834,3
11.4747,4.39439,1
9.28064,4.84621,1
-4.33633,18.1548,2
-15.0824,-14.729,3
-4.05889,18.7863,2
9.44433,3.75707,1
-19.0496,19.5367,0
-4.74104,18.0063,2
-14.003,-13.2591,3
-12.9388,-14.2067,3
-5.10065,16.461,2
10.447,2.70555,1
-14.167,-15.3524,3
-6.90426,17.656,2
-14.7709,-12.6569,3
-3.58681,17.3058,2
10.0492,2.66497,1
-18.5375,20.574,0
3.59697,10.1858,1
-12.857,-13.064,3
8.1043,2.77076,1
-17.0461,14.8366,0
-5.28751,17.0243,2
-13.184,-12.3072,3
4.88268,8.00202,1
4.0462,10.1212,1
-3.64004,17.6625,2
-20.3015,18.0536,0
-19.1613,19.1662,0
9.83518,4.4977,1
4.93005,7.45004,1
-18.1209,18.1789,0
3.02092,8.51921,1
3.17697,9.72672,1
5.16012,9.08856,1
-15.3269,-13.1633,3
-13.4638,-15.3001,3
7.99771,3.93458,1
10.1331,4.20464,1
-13.5804,-15.546,3
-18.9391,18.4653,0
4.02596,8.22599,1
6.08544,7.58999,1
-18.3045,12.0806,0
-4.66335,18.4393,2
-4.3178,18.152,2
-17.9221,13.2449,0
8.58757,2.14671,1
-18.7313,18.8627,0
-19.4313,18.8208,0
-5.31021,16.4654,2
9.41269,5.8823,1
8.16662,2.61007,1
-4.96221,17.9538,2
8.25986,4.75175,1
9.68662,2.76689,1
-5.03189,16.9709,2
9.55167,5.01626,1
4.37269,5.76468,1
-19.7221,19.8825,0
3.57538,6.18045,1
6.12838,8.0376,1
-6.95077,17.6988,2
-14.3084,-14.4829,3
9.30097,4.2916,1
-19.8073,16.6836,0
11.78,2.88484,1
-15.7937,16.149,0
-6.19245,18.5221,2
-14.3412,-14.185,3
1.5209,7.92163,1
-5.82148,17.1065,2
-5.19572,18.2815,2
9.51179,3.94989,1
-13.2966,-14.9084,3
-17.3544,15.2928,0
2.37481,8.56663,1
-14.3308,-12.6204,3
-4.91591,17.5457,2
9.16697,4.04643,1
-17.4625,16.086,0
-14.7443,-13.9666,3
8.64183,2.65326,1
2.38204,9.30778,1
-4.48103,18.7013,2
8.24793,2.32925,1
-17.0018,15.0881,0
-12.6276,-12.247,3
-12.9949,-14.9997,3
-13.2505,-13.9335,3
-3.27232,16.6809,2
-14.596,-13.3789,3
-12.6086,-15.0741,3
-13.9924,-13.9026,3
-5.62797,18.144,2
4.49056,8.73625,1
5.47076,8.01347,1
-19.6611,18.9611,0
-4.0071,18.7753,2
3.63096,9.34193,1
-16.3379,14.2865,0
-19.0332,18.192,0
-17.7762,14.778,0
-19.8998,18.4766,0
2.91465,8.80682,1
-14.8802,-15.0529,3
-13.2482,-14.3428,3
-14.4824,-13.0608,3
-17.8488,15.4174,0
4.04934,9.36566,1
-17.6475,16.6529,0
9.22388,5.14328,1
