x,y,label
-18.9466,15.8432,3
-18.5058,14.6687,3
10.1432,3.93078,2
8.64435,3.90505,2
7.2474,2.62478,2
-15.0389,-14.8844,1
-14.9848,-13.6254,1
7.926,4.68082,2
-17.8152,12.0796,3
-17.1109,14.6829,3
-13.2892,-13.6568,0
-18.5031,13.7801,3
5.4447,7.69524,2
3.54634,9.33303,2
3.57809,7.91399,2
-14.6854,-14.9697,0
10.1469,3.44899,2
-6.58927,16.9018,3
10.235,3.9076,2
-14.3485,-15.0136,0
-16.4938,13.1026,3
7.58909,2.96784,2
3.55319,9.66938,2
10.5909,4.81041,2
-13.533,-12.6423,1
-11.9112,-12.7695,0
-12.7638,-13.1847,0
9.48214,2.38939,2
9.67239,4.39992,2
-14.9585,-13.3125,1
-16.5079,14.4017,3
5.61953,7.34182,2
4.97041,8.24099,2
-15.9751,-13.9557,1
-4.79313,18.7213,3
-17.3707,15.943,3
-16.3339,14.3765,3
-14.2733,-12.8626,1
-16.7527,14.0966,3
-17.7828,14.1708,3
-18.714,13.8625,3
-12.9324,-13.8642,0
9.54401,3.90601,2
2.23626,8.18339,2
-17.1051,16.0349,3
-17.0781,15.3856,3
-17.7738,14.6663,3
8.06286,5.30972,2
5.20581,9.93098,2
-17.8139,15.2105,3
-3.70809,19.4243,3
-7.19106,18.876,3
-18.542,14.6313,3
-17.8225,13.6816,3
3.54249,8.63308,2
-18.8934,13.8129,3
-5.24933,18.7248,3
-12.2347,-14.2052,0
-6.02695,16.0659,3
10.8877,5.29979,2
-13.7458,-13.7735,0
6.97555,3.58533,2
-14.4741,-11.9657,1
-17.8425,14.2874,3
9.55634,3.9549,2
-5.40553,17.9832,3
-14.085,-13.6469,1
-5.71311,17.6193,3
4.51557,9.05787,2
-13.7393,-14.16,0
-18.9192,15.1753,3
-13.2256,-12.2673,1
-4.95392,16.0531,3
-6.63353,19.1933,3
9.03039,2.7833,2
-16.9246,14.6675,3
-5.04397,16.2595,3
1.72312,8.29713,2
3.61935,9.16074,2
-2.89624,19.061,3
-4.29601,17.6557,3
5.61313,7.90377,2
5.62854,6.56667,2
-13.3017,-13.3265,0
9.00691,4.91651,2
-12.7986,-12.9687,0
-2.94431,17.1092,3
10.2057,3.85526,2
3.50331,8.0948,2
8.18449,0.769636,2
-12.1291,-13.3899,0
8.69536,6.39871,2
-15.0969,-13.148,1
-18.2235,13.6592,3
-19.0597,12.5539,3
-3.92193,17.4029,3
9.26771,2.82557,2
-6.30556,16.6315,3
11.6615,4.77358,2
8.39372,3.61376,2
-6.06531,18.5652,3
7.12684,3.91555,2
8.8756,3.94813,2
-4.42117,17.0802,3
-17.6104,15.4319,3
-5.87489,18.1262,3
-5.4363,16.0028,3
4.54886,8.00771,2
-12.6483,-15.261,0
-4.48389,18.9162,3
-17.8478,14.8178,3
8.0967,3.69358,2
9.50368,1.99981,2
-4.19522,18.1019,3
-6.81229,16.6731,3
-16.793,14.4866,3
3.09856,10.4864,2
9.39659,2.66075,2
11.9828,3.71568,2
-5.42543,18.7149,3
8.70944,2.76723,2
-16.9772,15.8058,3
-6.5612,17.3958,3
10.1716,2.83304,2
-12.4606,-13.4783,0
-17.365,15.2923,3
-4.69431,17.6435,3
7.92998,5.71451,2
8.62723,3.33516,2
-4.96267,19.1228,3
-14.4441,-13.8545,1
-13.858,-12.9338,1
6.98279,7.65628,2
-5.25437,18.7728,3
5.62722,8.4077,2
-6.08602,17.8862,3
10.5653,3.88928,2
-14.8413,-14.0989,1
-14.1221,-15.2877,0
4.68193,8.49244,2
-13.5517,-15.107,0
-4.83737,16.7317,3
3.65748,7.98659,2
-4.46834,17.0602,3
-13.5033,-14.8795,0
-14.3098,-14.3769,1
-3.37843,18.7707,3
3.53898,8.40306,2
4.53755,7.99748,2
-12.3039,-14.3482,0
8.23492,5.73026,2
-11.2347,-13.3894,0
-4.1471,16.6826,3
-17.9733,13.6499,3
-11.7371,-11.929,0
9.72142,2.51261,2
-5.68649,19.0206,3
-12.8203,-15.29,0
3.38962,6.85488,2
-4.51281,19.5177,3
-4.84069,16.6932,3
-6.79463,18.4372,3
-4.50529,17.769,3
-18.2435,16.7196,3
8.04017,4.55418,2
9.99893,5.76611,2
5.27508,6.98457,2
5.58345,9.23417,2
-17.3653,15.1166,3
-18.8106,14.7274,3
3.93602,8.921,2
-15.4685,-13.3685,1
9.67434,3.52058,2
7.9892,3.80308,2
-12.2185,-14.2867,0
-16.9566,14.2394,3
9.38594,3.30853,2
-17.7747,14.566,3
-13.8942,-14.4779,0
11.3285,2.32085,2
