x,y,label
-19.2581,7.54358,0
-18.5083,18.0362,0
-5.01547,17.8721,0
-19.3603,19.1501,0
-17.3819,9.06718,0
-18.8082,3.86285,0
3.77572,8.47579,0
-18.8119,19.4616,0
9.82589,18.6704,0
-6.75089,4.06026,0
-3.8482,18.0271,0
2.89436,7.44697,0
9.47557,-14.9076,0
-12.857,10.519,0
-18.7291,18.7551,0
9.23145,8.73498,0
-5.13196,14.3684,0
9.54014,-12.1549,0
10.1631,19.7752,0
-18.3692,4.82757,0
-20.1698,7.88596,0
4.74227,14.8586,0
-19.6917,14.6014,0
-4.80166,16.8508,0
-18.157,19.2852,0
-17.8533,-12.9182,0
5.31855,17.2279,0
4.66017,-15.3079,0
-13.1646,13.7386,0
10.083,18.4562,0
-13.6973,14.9147,0
3.57832,18.2602,0
-18.004,14.2959,0
-5.52123,3.55375,0
-17.6984,8.9507,0
2.79551,-13.4741,0
9.91043,19.7479,0
-4.28277,17.3292,0
-18.3372,-13.8255,0
8.31235,-13.2798,0
-13.4944,9.52452,0
-14.2256,18.619,0
-18.8346,-13.0583,0
-18.2659,4.99555,0
3.28357,2.64791,0
2.82208,19.4589,0
-19.1212,2.18523,0
-16.5396,20.012,0
-19.1592,-14.7813,0
-19.8221,17.8163,0
-18.2719,8.99803,0
2.83618,-13.2101,0
4.20351,2.93686,0
9.71851,18.2054,0
-4.03936,14.4479,0
9.44435,4.74435,0
8.99639,-13.647,0
-16.5296,18.348,0
-14.8205,18.277,0
-14.0636,17.3198,0
3.98679,8.86254,0
-17.5489,4.32842,0
-5.34208,2.98242,0
8.85745,20.5952,0
-4.22445,-14.4682,0
4.37911,8.60743,0
-14.2862,2.51452,0
-16.9628,-14.2992,0
-14.3821,18.4788,0
4.50883,12.7588,0
3.3582,6.22784,0
-3.98286,16.6529,0
4.65983,8.46605,0
-17.0028,17.465,0
1.03198,2.78597,0
-17.9917,9.72436,0
-17.6126,14.8401,0
-6.7766,10.8472,0
-13.5021,20.5361,0
-18.9075,-12.6562,0
10.3199,-14.2574,0
-15.1393,-15.2601,0
8.99993,12.5115,0
4.84688,18.6092,0
5.9191,5.50867,0
-13.9269,10.0179,0
5.37724,17.7083,0
-13.5242,20.2099,0
4.09794,9.82529,0
9.9047,19.3101,0
-16.6991,8.95242,0
8.32358,19.1019,0
-18.2919,-15.0646,0
4.37136,17.8231,0
-17.8626,-15.5243,0
9.44707,14.4503,0
4.90844,-12.5649,0
-17.2959,18.2106,0
8.91161,18.089,0
5.68754,14.8877,0
7.65,7.82777,0
3.98328,17.2038,0
-20.3721,3.11226,0
-16.7094,-14.1753,0
-15.3693,5.71559,0
-14.1773,7.99278,0
10.0742,12.3227,0
-16.7085,17.1501,0
10.093,16.079,0
-18.5471,18.2259,0
3.27184,13.93,0
-5.40781,-10.9071,0
-18.1544,20.0719,0
10.6382,5.70933,0
3.70047,-14.0616,0
5.27845,15.1908,0
10.578,7.63074,0
-18.3155,18.5026,0
-14.3716,17.755,0
-19.4504,17.7209,0
-7.10035,14.9811,0
-3.42336,14.0652,0
-16.9838,-14.8919,0
-4.76161,7.69903,0
9.31433,-14.1355,0
-20.8988,7.32753,0
-4.89611,3.03232,0
-5.01757,2.22918,0
10.0472,7.40519,0
