x,y,label
-0.456205,-0.037633,1
-0.416132,-0.283085,1
-0.73863,0.572689,2
-0.444058,-0.0673921,1
0.311126,-0.446623,0
-0.531616,-0.00725042,1
-0.135918,-0.433461,1
-0.245157,-0.334401,1
0.0467766,0.416979,3
0.437766,0.0264415,3
-0.967061,-0.362751,1
0.550206,-0.743542,0
0.909263,-0.562507,0
-0.450764,0.91063,2
-0.816547,0.489226,2
0.105786,-0.520019,0
0.967312,0.0452653,3
1.0622,0.239127,3
-0.0520041,0.486242,2
-0.336045,0.324355,2
-0.157068,0.448446,2
0.923499,0.363002,3
-0.385519,-0.334837,1
-0.761618,0.669173,2
0.416397,-0.864887,0
-0.264641,1.043,2
0.0926263,-0.565267,0
0.433514,-0.284886,0
0.312786,-0.335004,0
-0.844974,-0.459323,1
-0.471999,-0.218319,1
-0.18062,-0.496608,1
-0.535953,0.78786,2
-0.111122,-1.00145,1
-0.413589,1.00273,2
-0.900836,-0.447329,1
-0.428882,0.37227,2
0.107,0.995521,3
0.497946,-0.251446,0
-0.455476,0.909024,2
-0.798056,0.629404,2
0.132739,-0.443347,0
0.274877,-0.920723,0
-0.659692,-0.748505,1
-0.981328,-0.097992,1
-0.447544,-0.198968,1
0.446551,0.113528,3
-0.490849,-0.0191241,1
0.705748,0.635094,3
-0.189242,-0.409598,1
-0.260072,-0.956087,1
0.00913796,0.958805,3
-0.0898822,-0.987232,1
-0.495143,0.336917,2
0.468225,0.339144,3
0.204925,-1.00744,0
0.370097,-0.373879,0
-0.522605,0.116804,2
0.424259,-0.180055,0
1.01207,0.0233113,3
-0.200785,-0.456854,1
0.0119969,0.454949,3
-0.547902,-0.801591,1
-0.276446,-0.422272,1
-0.159406,-0.978128,1
-0.45337,-0.19826,1
0.258079,0.524289,3
0.90125,-0.431929,0
-0.942513,-0.306313,1
-0.26053,-0.437595,1
1.0656,0.00164338,0
-0.727983,-0.707067,1
-0.178073,0.498178,2
-0.269475,1.02341,2
-0.633838,0.722442,2
-0.477528,-0.906976,1
1.07321,0.0133315,3
-0.245946,0.533077,2
0.512043,-0.0782614,0
-0.3898,-0.90063,1
-0.453926,-0.755161,1
-0.0531287,0.503528,2
0.767042,0.399995,3
-0.400203,0.310792,2
-0.103743,-0.503453,1
0.400375,-0.00229114,0
0.43776,0.259767,3
-0.0133343,-0.538549,1
-0.140654,0.541758,2
-0.789828,-0.607547,1
1.05924,-0.0964429,0
