x,y,label
-14.2186,-14.6101,3
-14.6197,-14.1448,1
-4.19585,16.8077,2
9.06208,5.04512,2
-15.7974,-14.7683,1
10.1374,3.7864,2
-4.84521,18.4139,2
9.69269,3.38261,2
-5.49757,17.8429,2
-6.2097,18.6851,2
-5.6201,19.8808,2
9.63677,3.25343,2
-4.80953,16.0689,2
-6.43377,17.6079,2
-14.4099,-14.2473,3
-5.72045,17.7009,2
-15.3868,-13.7121,1
7.25462,4.13279,2
-4.92132,18.9972,2
-4.43154,20.219,2
-3.8598,17.2079,2
-5.17968,18.4326,2
10.2549,3.79928,2
-13.8716,-13.9812,3
-5.48181,17.5628,2
-13.2295,-12.3187,0
-14.336,-13.0048,1
8.46154,6.03873,2
9.26751,3.04908,2
-5.90791,17.2128,2
-6.00893,17.4623,2
-6.08929,18.511,2
-12.9289,-14.6163,3
-4.8043,16.7828,2
-15.2744,-12.3933,1
-4.79094,19.3357,2
-13.0023,-14.6824,3
9.52472,3.4394,2
-13.8663,-14.7955,3
9.62151,5.82251,2
10.5467,3.23867,2
-4.76084,17.9541,2
-14.2469,-14.1928,3
9.16522,5.18416,2
-5.05311,16.8599,2
-4.657,19.5666,2
-13.6877,-14.2379,3
8.79439,4.02821,2
-13.4217,-14.1721,3
10.8658,2.70852,2
9.35556,3.26918,2
-13.7672,-12.2803,0
-13.3927,-14.7001,3
-3.5405,17.5103,2
-12.58,-13.6927,0
9.79481,7.79907,2
-13.3648,-14.1812,3
-4.05502,18.4414,2
9.39328,4.60847,2
-5.47903,19.0857,2
-13.5236,-12.9894,0
11.4128,1.99425,2
10.1794,4.25364,2
-10.6804,-12.6406,0
-14.0082,-12.7886,0
8.38134,4.43826,2
8.56131,3.73289,2
-13.0476,-14.8849,3
-15.4626,-13.8158,1
-6.0807,18.5022,2
10.5852,3.96734,2
-12.7008,-15.519,3
-14.459,-13.5462,1
-4.54516,17.9557,2
-5.4105,16.5651,2
-13.4888,-13.8105,3
-15.8267,-13.8493,1
8.52063,4.09673,2
-5.61903,17.7369,2
10.4592,3.47716,2
-6.03123,18.3428,2
-5.09041,19.0321,2
-13.2583,-14.7378,3
-4.68713,19.0041,2
10.2302,3.36944,2
-12.9236,-14.8899,3
-12.5915,-13.5058,0
-3.15262,18.5024,2
11.0452,4.35132,2
-6.39606,17.0907,2
-15.4287,-13.2169,1
-5.05422,19.5932,2
-13.2803,-13.4266,0
-4.10299,18.3573,2
-5.54816,18.5418,2
-14.3129,-14.9581,3
-14.8269,-13.9026,1
-4.75851,18.8104,2
-14.5225,-15.5651,3
-13.3458,-11.8834,0
8.80481,3.29301,2
